estrutura_linguagem tempo tamanho
linkedlist-python 15736900 718983
linkedlist-python 8165500 421934
linkedlist-python 13379500 689032
linkedlist-python 4927000 256684
linkedlist-python 2869400 151089
linkedlist-python 16624500 828397
linkedlist-python 9950900 511835
linkedlist-python 6037600 315092
linkedlist-python 17774100 916739
linkedlist-python 2387100 127133
linkedlist-python 2848900 149495
linkedlist-python 2929100 156021
linkedlist-python 11013300 548956
linkedlist-python 2775200 146181
linkedlist-python 7747400 371287
linkedlist-python 4841900 245022
linkedlist-python 17001400 874371
linkedlist-python 8496200 431188
linkedlist-python 2663100 142418
linkedlist-python 4637900 237745
linkedlist-python 16732200 830336
linkedlist-python 2645300 140771
linkedlist-python 21058300 988572
linkedlist-python 1944500 103184
linkedlist-python 5440000 275417
linkedlist-python 15266100 789484
linkedlist-python 12588600 645331
linkedlist-python 5252900 268453
linkedlist-python 12280800 607612
linkedlist-python 2077400 111230
linkedlist-python 6397000 326658
linkedlist-python 16474200 774050
linkedlist-python 7666000 367861
linkedlist-python 10990100 550721
linkedlist-python 11819500 580585
linkedlist-python 12879600 667376
linkedlist-python 9937400 493054
linkedlist-python 3592100 189553
linkedlist-python 3187900 168972
linkedlist-python 11099700 570768
linkedlist-python 9142300 428948
linkedlist-python 16296900 819911
linkedlist-python 11695700 578872
linkedlist-python 6939800 350209
linkedlist-python 5384000 274330
linkedlist-python 8036700 416089
linkedlist-python 2599300 138121
linkedlist-python 12404700 637389
linkedlist-python 13564700 637082
linkedlist-python 3591900 186727
linkedlist-python 8307900 429898
linkedlist-python 2543500 134252
linkedlist-python 13363900 665381
linkedlist-python 3835500 201486
linkedlist-python 16169700 799306
linkedlist-python 18160600 908489
linkedlist-cpp 900 553
linkedlist-cpp 1200 922
linkedlist-cpp 700 597
linkedlist-cpp 1200 915
linkedlist-cpp 500 315
linkedlist-cpp 800 483
linkedlist-cpp 500 409
linkedlist-cpp 600 412
linkedlist-cpp 300 185
linkedlist-cpp 200 113
linkedlist-cpp 1100 882
linkedlist-cpp 100 85
linkedlist-cpp 500 335
linkedlist-cpp 200 166
linkedlist-cpp 900 746
linkedlist-cpp 400 234
linkedlist-cpp 1000 845
linkedlist-cpp 1000 615
linkedlist-cpp 100 49
linkedlist-cpp 1100 898
linkedlist-cpp 100 22
linkedlist-cpp 400 308
linkedlist-cpp 500 316
linkedlist-cpp 1000 652
linkedlist-cpp 200 86
linkedlist-cpp 500 329
linkedlist-cpp 600 550
linkedlist-cpp 1200 908
linkedlist-cpp 800 458
linkedlist-cpp 600 389
linkedlist-cpp 900 762
linkedlist-cpp 700 629
linkedlist-cpp 500 470
linkedlist-cpp 200 156
linkedlist-cpp 1100 867
linkedlist-cpp 200 126
linkedlist-cpp 100 38
linkedlist-cpp 1300 831
linkedlist-cpp 400 265
linkedlist-cpp 700 631
linkedlist-cpp 1100 631
linkedlist-cpp 200 172
linkedlist-cpp 100 41
linkedlist-cpp 900 482
linkedlist-cpp 400 327
linkedlist-cpp 900 581
linkedlist-cpp 200 158
linkedlist-cpp 400 282
linkedlist-cpp 400 399
linkedlist-cpp 300 232
linkedlist-cpp 100 84
linkedlist-cpp 1000 630
linkedlist-cpp 1500 927
linkedlist-cpp 1400 835
linkedlist-cpp 400 239
linkedlist-cpp 1500 839
linkedlist-cpp 300 200
linkedlist-cpp 600 547
linkedlist-cpp 700 574
linkedlist-cpp 300 208
linkedlist-cpp 500 315
linkedlist-cpp 1100 867
linkedlist-cpp 1100 823
linkedlist-cpp 1400 857
linkedlist-cpp 100 14
linkedlist-cpp 1100 716
linkedlist-cpp 200 95
linkedlist-cpp 1300 797
linkedlist-cpp 200 121
linkedlist-cpp 1200 912
linkedlist-cpp 500 390
linkedlist-cpp 500 309
linkedlist-cpp 100 84
linkedlist-cpp 800 493
linkedlist-cpp 300 247
linkedlist-cpp 200 143
linkedlist-cpp 200 139
linkedlist-cpp 1100 871
linkedlist-cpp 600 349
linkedlist-cpp 500 307
linkedlist-cpp 1000 811
linkedlist-cpp 1000 782
linkedlist-cpp 1600 862
linkedlist-cpp 600 380
linkedlist-cpp 200 118
linkedlist-cpp 100 53
linkedlist-cpp 1200 752
linkedlist-cpp 600 506
linkedlist-cpp 1100 844
linkedlist-cpp 1100 874
linkedlist-cpp 600 344
linkedlist-cpp 900 546
linkedlist-cpp 900 571
linkedlist-cpp 1000 824
linkedlist-cpp 200 140
linkedlist-cpp 1100 860
linkedlist-cpp 400 202
linkedlist-cpp 900 544
linkedlist-cpp 300 181
linkedlist-cpp 800 489
linkedlist-cpp 3600 2640
linkedlist-cpp 8900 6202
linkedlist-cpp 15300 9462
linkedlist-cpp 14600 7879
linkedlist-cpp 2700 1997
linkedlist-cpp 10100 6109
linkedlist-cpp 10100 6797
linkedlist-cpp 6600 4219
linkedlist-cpp 7700 5250
linkedlist-cpp 15700 8474
linkedlist-cpp 4300 3053
linkedlist-cpp 4800 3437
linkedlist-cpp 15500 9299
linkedlist-cpp 8800 5647
linkedlist-cpp 17200 9402
linkedlist-cpp 13400 7061
linkedlist-cpp 9000 5860
linkedlist-cpp 5200 3618
linkedlist-cpp 5500 3607
linkedlist-cpp 5200 3431
linkedlist-cpp 12500 6377
linkedlist-cpp 7100 4910
linkedlist-cpp 13000 8432
linkedlist-cpp 7200 4341
linkedlist-cpp 2400 1694
linkedlist-cpp 18800 9256
linkedlist-cpp 8000 5005
linkedlist-cpp 3000 2212
linkedlist-cpp 5000 3416
linkedlist-cpp 3600 2459
linkedlist-cpp 4100 2991
linkedlist-cpp 8500 5285
linkedlist-cpp 7800 5200
linkedlist-cpp 19500 9613
linkedlist-cpp 5900 3932
linkedlist-cpp 15600 9082
linkedlist-cpp 2900 2087
linkedlist-cpp 2000 1409
linkedlist-cpp 8600 5903
linkedlist-cpp 7100 4624
linkedlist-cpp 14200 7785
linkedlist-cpp 4600 2710
linkedlist-cpp 13500 8146
linkedlist-cpp 14700 9257
linkedlist-cpp 6400 4518
linkedlist-cpp 8300 5660
linkedlist-cpp 10500 6788
linkedlist-cpp 11100 7293
linkedlist-cpp 13900 7844
linkedlist-cpp 16500 8789
linkedlist-cpp 5800 3722
linkedlist-cpp 9600 5951
linkedlist-cpp 5900 4168
linkedlist-cpp 20800 9948
linkedlist-cpp 4100 2981
linkedlist-cpp 2600 1908
linkedlist-cpp 3200 2334
linkedlist-cpp 13800 8945
linkedlist-cpp 2500 1812
linkedlist-cpp 3800 2684
linkedlist-cpp 10200 6732
linkedlist-cpp 12800 7497
linkedlist-cpp 15500 9514
linkedlist-cpp 8300 5689
linkedlist-cpp 15200 8446
linkedlist-cpp 5400 3864
linkedlist-cpp 13600 7292
linkedlist-cpp 13600 8499
linkedlist-cpp 10100 5865
linkedlist-cpp 1900 1333
linkedlist-cpp 13900 7629
linkedlist-cpp 4200 2973
linkedlist-cpp 8600 5417
linkedlist-cpp 2300 1617
linkedlist-cpp 3700 2620
linkedlist-cpp 7100 4600
linkedlist-cpp 17100 9109
linkedlist-cpp 8800 5446
linkedlist-cpp 3800 2644
linkedlist-cpp 5900 3884
linkedlist-cpp 3100 2231
linkedlist-cpp 4200 2961
linkedlist-cpp 14800 8076
linkedlist-cpp 5100 3590
linkedlist-cpp 2200 1576
