estrutura-linguagem tempo tamanho_da_entrada
linkedlist-python 9438400 893866
linkedlist-python 9620800 910471
linkedlist-python 5221500 496259
linkedlist-python 2610400 268465
linkedlist-python 8129700 758907
linkedlist-python 2410700 249156
linkedlist-python 9971200 944914
linkedlist-python 7033100 699117
linkedlist-python 7757500 774569
linkedlist-python 10178600 985952
linkedlist-python 2055300 214658
linkedlist-python 1617300 171422
linkedlist-python 9464600 947625
linkedlist-python 9757000 990776
linkedlist-python 6414200 640506
linkedlist-python 8016900 805940
linkedlist-python 8260100 708779
linkedlist-python 2610700 262650
linkedlist-python 7664800 718983
linkedlist-python 4169200 421934
linkedlist-python 6932800 689032
linkedlist-python 2577700 256684
linkedlist-python 1428400 151089
linkedlist-python 8231600 828397
linkedlist-python 5360900 511835
linkedlist-python 3076800 315092
linkedlist-python 9405500 916739
linkedlist-python 1203100 127133
linkedlist-python 1427500 149495
linkedlist-python 1474000 156021
linkedlist-python 6728900 548956
linkedlist-python 1399100 146181
linkedlist-python 4079000 371287
linkedlist-python 2445200 245022
linkedlist-python 10080500 874371
linkedlist-python 4497000 431188
linkedlist-python 1350000 142418
linkedlist-python 2289500 237745
linkedlist-python 9507500 830336
linkedlist-python 1338000 140771
linkedlist-python 9920400 988572
linkedlist-python 979000 103184
linkedlist-python 2755300 275417
linkedlist-python 7852900 789484
linkedlist-python 6498300 645331
linkedlist-python 2654100 268453
linkedlist-python 6531000 607612
linkedlist-python 1056400 111230
linkedlist-python 3231700 326658
linkedlist-python 8167800 774050
linkedlist-python 3893600 367861
linkedlist-python 5694800 550721
linkedlist-python 6239500 580585
linkedlist-python 6609600 667376
linkedlist-python 5225800 493054
linkedlist-python 1825700 189553
linkedlist-python 1602900 168972
linkedlist-python 5811400 570768
linkedlist-python 4960100 428948
linkedlist-python 8130500 819911
linkedlist-python 6218100 578872
linkedlist-python 3518600 350209
linkedlist-python 2706600 274330
linkedlist-python 4182300 416089
linkedlist-python 1300700 138121
linkedlist-python 6396400 637389
linkedlist-python 7380500 637082
linkedlist-python 1824200 186727
linkedlist-python 4272000 429898
linkedlist-python 1296100 134252
linkedlist-python 7777800 665381
linkedlist-python 1939500 201486
linkedlist-python 9756100 799306
linkedlist-python 9100900 908489
linkedlist-cpp 400 553
linkedlist-cpp 1000 922
linkedlist-cpp 400 597
linkedlist-cpp 700 915
linkedlist-cpp 200 315
linkedlist-cpp 400 483
linkedlist-cpp 400 409
linkedlist-cpp 400 412
linkedlist-cpp 200 185
linkedlist-cpp 100 113
linkedlist-cpp 1000 882
linkedlist-cpp 100 85
linkedlist-cpp 400 335
linkedlist-cpp 200 166
linkedlist-cpp 800 746
linkedlist-cpp 200 234
linkedlist-cpp 600 845
linkedlist-cpp 400 615
linkedlist-cpp 100 49
linkedlist-cpp 1000 898
linkedlist-cpp 0 22
linkedlist-cpp 200 308
linkedlist-cpp 300 316
linkedlist-cpp 600 652
linkedlist-cpp 100 86
linkedlist-cpp 300 329
linkedlist-cpp 600 550
