estrutura-linguagem tempo tamanho_da_entrada
queue-python 0 268
queue-python 0 509
queue-python 0 524
queue-python 0 697
queue-python 0 181
queue-python 0 933
queue-python 0 545
queue-python 0 991
queue-python 0 127
queue-python 0 305
queue-python 0 610
queue-python 0 106
queue-python 0 394
queue-python 0 711
queue-python 0 72
queue-python 0 44
queue-python 0 672
queue-python 0 874
queue-python 0 395
queue-python 0 964
queue-python 0 279
queue-python 0 640
queue-python 0 775
queue-python 0 558
queue-python 0 108
queue-python 0 31
queue-python 0 75
queue-python 0 149
queue-python 0 324
queue-python 0 473
queue-python 0 281
queue-python 0 491
queue-python 0 950
queue-python 0 858
queue-python 0 920
queue-python 0 442
queue-python 0 811
queue-python 0 859
queue-python 0 440
queue-python 0 235
queue-python 0 87
queue-python 0 759
queue-python 0 66
queue-python 0 477
queue-python 0 168
queue-python 0 254
queue-python 0 629
queue-python 0 460
queue-python 0 45
queue-python 0 122
queue-python 0 464
queue-python 0 122
queue-python 0 79
queue-python 0 639
queue-python 0 112
queue-python 0 434
queue-python 0 174
queue-python 0 83
queue-python 0 703
queue-python 0 273
queue-python 0 682
queue-python 0 42
queue-python 0 740
queue-python 0 306
queue-python 0 662
queue-python 0 174
queue-python 0 82
queue-python 0 982
queue-python 0 908
queue-python 0 677
queue-python 0 3
queue-python 0 7323
queue-python 0 9035
queue-python 0 1778
queue-python 0 6777
queue-python 0 8385
queue-python 0 4767
queue-python 0 7006
queue-python 0 1792
queue-python 0 7045
queue-python 0 3493
queue-python 0 2954
queue-python 0 8323
queue-python 0 6848
queue-python 0 5957
queue-python 0 2661
queue-python 0 4392
queue-python 0 4052
queue-python 0 4498
queue-python 0 6059
queue-python 0 6477
queue-python 0 2139
queue-python 0 9421
queue-python 0 7130
queue-python 0 5025
queue-python 0 2574
queue-python 0 4272
queue-python 0 9911
queue-python 0 3659
queue-python 0 1393
queue-python 0 9478
queue-python 0 9223
queue-python 0 7282
queue-python 0 3456
queue-python 0 9853
queue-python 0 8691
queue-python 0 5365
queue-python 0 9326
queue-python 0 6890
queue-python 0 1984
queue-python 0 9501
queue-python 0 4129
queue-python 0 3918
queue-python 0 4898
queue-python 0 1013
queue-python 0 8913
queue-python 0 6002
queue-python 0 4378
queue-python 0 1193
queue-python 0 3517
queue-python 0 5046
queue-python 0 1009
queue-python 0 3013
queue-python 0 6147
queue-python 0 1871
queue-python 0 8339
queue-python 0 6695
queue-python 0 1253
queue-python 0 8996
queue-python 0 2201
queue-python 0 7358
queue-python 0 4694
queue-python 0 2581
queue-python 0 9742
queue-python 0 2400
queue-python 0 8738
queue-python 0 7870
queue-python 0 7997
queue-python 0 4407
queue-python 0 3345
queue-python 0 8142
queue-python 0 7832
queue-python 0 2600
queue-python 0 3567
queue-python 0 6001
queue-python 0 4300
queue-python 0 8917
queue-python 0 5273
