estrutura_linguagem memoria tamanho
queue-cpp 0 72
queue-cpp 0 44
queue-cpp 0 672
queue-cpp 0 874
queue-cpp 0 395
queue-cpp 0 964
queue-cpp 0 279
queue-cpp 0 640
queue-cpp 0 775
queue-cpp 0 558
queue-cpp 0 108
queue-cpp 0 31
queue-cpp 0 75
queue-cpp 0 149
queue-cpp 0 324
queue-cpp 0 473
queue-cpp 0 281
queue-cpp 0 491
queue-cpp 0 950
queue-cpp 0 858
queue-cpp 0 920
queue-cpp 0 442
queue-cpp 0 811
queue-cpp 0 859
queue-cpp 0 440
queue-cpp 0 235
queue-cpp 0 87
queue-cpp 0 759
queue-cpp 0 66
queue-cpp 0 477
queue-cpp 0 168
queue-cpp 0 254
queue-cpp 0 629
queue-cpp 0 460
queue-cpp 0 45
queue-cpp 0 122
queue-cpp 0 464
queue-cpp 0 122
queue-cpp 0 79
queue-cpp 0 639
queue-cpp 0 112
queue-cpp 0 434
queue-cpp 0 174
queue-cpp 0 83
queue-cpp 0 703
queue-cpp 0 273
queue-cpp 0 682
queue-cpp 0 42
queue-cpp 0 740
queue-cpp 0 306
queue-cpp 0 662
queue-cpp 0 174
queue-cpp 0 82
queue-cpp 0 982
queue-cpp 0 908
queue-cpp 0 677
queue-cpp 0 3
queue-cpp 0 7323
queue-cpp 0 9035
queue-cpp 0 1778
queue-cpp 0 6777
queue-cpp 0 8385
queue-cpp 0 4767
queue-cpp 0 7006
queue-cpp 0 1792
queue-cpp 0 7045
queue-cpp 0 3493
queue-cpp 0 2954
queue-cpp 0 8323
queue-cpp 0 6848
queue-cpp 0 5957
queue-cpp 0 2661
queue-cpp 0 4392
queue-cpp 0 4052
queue-cpp 0 4498
queue-cpp 0 6059
queue-cpp 0 6477
queue-cpp 0 2139
queue-cpp 0 9421
queue-cpp 0 7130
queue-cpp 0 5025
queue-cpp 0 2574
queue-cpp 0 4272
queue-cpp 0 9911
queue-cpp 0 3659
queue-cpp 0 1393
queue-cpp 0 9478
queue-cpp 0 9223
queue-cpp 0 7282
queue-cpp 0 3456
queue-cpp 0 9853
queue-cpp 0 8691
queue-cpp 0 5365
queue-cpp 0 9326
queue-cpp 0 6890
queue-cpp 0 1984
queue-cpp 0 9501
queue-cpp 0 4129
queue-cpp 0 3918
queue-cpp 0 4898
queue-cpp 0 1013
queue-cpp 0 8913
queue-cpp 0 6002
queue-cpp 0 4378
queue-cpp 0 1193
queue-cpp 0 3517
queue-cpp 0 5046
queue-cpp 0 1009
queue-cpp 0 3013
queue-cpp 0 6147
queue-cpp 0 1871
queue-cpp 0 8339
queue-cpp 0 6695
queue-cpp 0 1253
queue-cpp 0 8996
queue-cpp 0 2201
queue-cpp 0 7358
queue-cpp 0 4694
queue-cpp 0 2581
queue-cpp 0 9742
queue-cpp 0 2400
queue-cpp 0 8738
queue-cpp 0 7870
queue-cpp 0 7997
queue-cpp 0 4407
queue-cpp 0 3345
queue-cpp 0 8142
queue-cpp 0 7832
queue-cpp 0 2600
queue-cpp 0 3567
queue-cpp 0 6001
queue-cpp 0 4300
queue-cpp 0 8917
queue-cpp 0 5273
queue-cpp 0 3470
queue-cpp 0 8244
queue-cpp 0 5962
queue-cpp 0 9719
queue-cpp 0 3562
queue-cpp 0 1524
queue-cpp 0 9417
queue-cpp 0 5286
queue-cpp 0 2343
queue-cpp 0 4679
queue-cpp 0 9728
queue-cpp 0 8943
queue-cpp 0 7886
queue-cpp 0 5508
queue-cpp 0 7918
queue-cpp 0 1217
queue-cpp 0 5333
queue-cpp 0 1634
queue-cpp 0 3488
queue-cpp 0 7103
queue-cpp 0 7069
queue-cpp 0 8910
queue-cpp 0 6327
queue-cpp 0 93163
queue-cpp 0 36637
queue-cpp 0 39277
queue-cpp 0 93595
queue-cpp 0 83339
queue-cpp 0 39688
queue-cpp 0 14681
queue-cpp 0 56776
queue-cpp 0 25195
queue-cpp 0 17790
queue-cpp 0 29362
queue-cpp 0 12592
queue-cpp 0 98949
queue-cpp 0 68537
queue-cpp 0 59371
queue-cpp 0 31647
queue-cpp 0 64322
queue-cpp 0 10912
queue-cpp 0 93605
queue-cpp 0 93792
queue-cpp 0 17255
queue-cpp 0 32706
queue-cpp 0 59409
queue-cpp 0 12455
queue-cpp 0 97851
queue-cpp 0 83486
queue-cpp 0 75517
queue-cpp 0 72051
queue-cpp 0 80082
queue-python 232 64322
queue-cpp 0 81395
queue-cpp 0 54978
queue-cpp 0 73548
queue-cpp 0 25636
queue-cpp 0 70272
queue-cpp 0 16106
queue-cpp 0 44734
queue-cpp 0 56260
queue-cpp 0 68943
queue-cpp 0 10784
queue-cpp 0 68009
queue-cpp 0 35656
queue-cpp 0 40919
queue-cpp 0 95849
queue-cpp 0 42543
queue-cpp 0 88880
queue-cpp 0 66218
queue-cpp 0 63902
queue-cpp 0 98937
queue-cpp 0 24102
queue-cpp 0 30344
queue-cpp 0 19709
queue-cpp 0 29358
queue-cpp 0 73674
queue-cpp 0 20986
queue-cpp 0 66382
queue-cpp 0 17785
queue-cpp 0 89947
queue-cpp 0 35587
queue-cpp 0 17407
queue-cpp 0 63170
queue-python 232 10912
queue-cpp 0 82319
queue-cpp 0 30700
queue-cpp 0 72704
queue-cpp 0 55397
queue-cpp 0 77747
queue-cpp 0 97814
queue-cpp 0 18631
queue-cpp 0 75748
queue-cpp 0 55055
queue-cpp 0 84335
queue-cpp 0 23720
queue-cpp 0 87802
queue-cpp 0 15960
queue-cpp 0 53186
queue-cpp 0 20684
queue-cpp 0 73269
queue-cpp 0 30955
queue-cpp 0 92943
queue-cpp 0 69802
queue-cpp 0 60871
queue-cpp 0 46830
queue-cpp 0 29772
queue-cpp 0 46972
queue-cpp 0 31752
queue-cpp 0 61006
queue-cpp 0 77363
queue-cpp 0 84349
queue-cpp 0 16984
queue-cpp 0 25507
queue-cpp 0 42119
queue-cpp 0 87509
queue-cpp 0 16767
queue-cpp 0 47674
queue-cpp 0 73725
queue-cpp 0 50481
queue-cpp 0 36893
queue-cpp 0 34151
queue-cpp 0 69238
queue-cpp 0 19307
queue-cpp 0 62107
queue-cpp 0 449917
queue-python 232 93605
queue-cpp 0 797058
queue-cpp 0 341395
queue-cpp 0 137755
queue-cpp 0 334329
queue-python 232 93792
queue-cpp 0 689189
queue-python 232 17255
queue-cpp 0 617370
queue-python 232 32706
queue-cpp 0 667413
queue-python 232 59409
queue-python 232 12455
queue-cpp 0 839449
queue-cpp 0 163982
queue-python 232 97851
queue-cpp 0 474345
queue-cpp 0 462800
queue-cpp 0 282331
queue-python 232 83486
queue-cpp 0 806888
queue-python 232 75517
queue-python 232 72051
queue-cpp 0 940880
queue-python 232 449917
queue-cpp 0 578670
queue-python 232 80082
queue-cpp 0 543352
queue-cpp 0 298959
queue-cpp 0 541861
queue-cpp 0 436803
queue-cpp 0 236834
queue-python 232 81395
queue-python 232 54978
queue-cpp 0 854969
queue-cpp 0 424134
queue-cpp 0 388383
queue-python 232 73548
queue-python 232 25636
queue-python 232 70272
queue-python 232 16106
queue-python 232 44734
queue-cpp 0 965245
queue-python 232 56260
queue-python 232 68943
queue-cpp 0 843454
queue-python 232 10784
queue-cpp 0 763400
queue-python 232 68009
queue-cpp 0 362494
queue-python 232 35656
queue-python 232 40919
queue-python 232 95849
queue-cpp 0 970939
queue-python 232 797058
queue-python 232 42543
queue-cpp 0 646760
queue-cpp 0 529974
queue-cpp 0 475452
queue-cpp 0 169457
queue-python 232 88880
queue-python 232 66218
queue-python 232 63902
queue-cpp 0 963275
queue-cpp 0 149584
queue-cpp 0 215429
queue-python 232 98937
queue-python 232 341395
queue-python 232 24102
queue-python 232 30344
queue-cpp 0 938117
queue-python 232 19709
queue-cpp 0 525411
queue-python 232 29358
queue-cpp 0 552108
queue-python 232 137755
queue-python 232 73674
queue-python 232 20986
queue-python 232 66382
queue-python 232 17785
queue-cpp 0 969339
queue-cpp 0 485693
queue-cpp 0 631307
queue-cpp 0 168733
queue-cpp 0 197676
queue-python 232 89947
queue-python 232 35587
queue-python 232 17407
queue-cpp 0 810725
queue-python 232 334329
queue-python 232 63170
queue-cpp 0 690564
queue-cpp 0 260455
queue-cpp 0 353773
queue-cpp 0 486666
queue-python 232 82319
queue-python 232 30700
queue-cpp 0 855556
queue-python 232 72704
queue-cpp 0 727564
queue-cpp 0 101870
queue-python 232 55397
queue-cpp 0 820430
queue-python 232 77747
queue-cpp 0 515594
queue-cpp 0 246811
queue-cpp 0 582750
queue-python 232 97814
queue-python 232 18631
queue-python 232 75748
queue-cpp 0 988400
queue-cpp 0 403751
queue-python 232 55055
queue-cpp 0 251658
queue-python 232 84335
queue-python 232 689189
queue-python 232 23720
queue-cpp 0 933758
queue-python 232 87802
queue-python 232 15960
queue-python 232 53186
queue-python 232 20684
queue-cpp 0 962279
queue-cpp 0 324273
queue-cpp 0 399669
queue-python 232 73269
queue-python 232 30955
queue-python 232 92943
queue-cpp 0 968454
queue-cpp 0 457934
queue-python 232 69802
queue-cpp 0 658161
queue-python 232 60871
queue-cpp 0 634816
queue-python 232 46830
queue-python 232 29772
queue-python 232 617370
queue-cpp 0 854259
queue-python 232 46972
queue-python 232 31752
queue-cpp 0 726271
queue-cpp 0 408832
queue-cpp 0 407286
queue-python 232 61006
queue-python 232 77363
queue-cpp 0 898451
queue-cpp 0 296572
queue-python 232 84349
queue-python 232 16984
queue-python 232 25507
queue-python 232 42119
queue-cpp 0 988234
queue-cpp 0 263298
queue-python 232 87509
queue-python 232 16767
queue-python 232 47674
queue-cpp 0 849463
queue-cpp 0 549974
queue-python 232 73725
queue-cpp 0 670132
queue-cpp 0 425773
queue-python 232 50481
queue-python 232 667413
queue-python 232 36893
queue-python 232 34151
queue-cpp 0 796014
queue-cpp 0 619937
queue-python 232 69238
queue-python 232 19307
queue-python 232 62107
queue-cpp 0 971919
queue-cpp 0 913493
queue-cpp 0 785611
queue-cpp 0 842415
queue-cpp 0 249531
queue-cpp 0 795696
queue-cpp 0 799121
queue-python 232 839449
queue-python 232 163982
queue-cpp 0 974662
queue-cpp 0 516570
queue-cpp 0 397721
queue-cpp 0 400483
queue-cpp 0 406608
queue-cpp 0 183433
queue-cpp 0 543404
queue-cpp 0 143232
queue-cpp 0 684382
queue-cpp 0 613877
queue-cpp 0 663530
queue-cpp 0 531724
queue-python 232 474345
queue-python 232 449917
queue-java 0 449917
queue-java 0 797058
queue-java 0 341395
queue-java 0 137755
queue-java 0 334329
queue-java 0 689189
queue-java 0 617370
queue-java 0 667413
queue-java 0 839449
queue-java 0 163982
queue-java 0 474345
queue-java 0 462800
queue-java 0 282331
queue-java 0 806888
queue-java 0 940880
queue-java 0 578670
queue-java 0 543352
queue-java 0 298959
queue-java 0 541861
queue-java 0 436803
queue-java 0 236834
queue-java 0 854969
queue-java 0 424134
queue-java 0 388383
queue-java 0 965245
queue-java 0 843454
queue-java 0 763400
queue-java 0 362494
queue-java 0 970939
queue-java 0 646760
queue-java 0 529974
queue-java 0 475452
queue-java 0 169457
queue-java 0 963275
queue-java 0 149584
queue-java 0 215429
queue-java 0 938117
queue-java 0 525411
queue-java 0 552108
queue-java 0 969339
queue-java 0 485693
queue-java 0 631307
queue-java 0 168733
queue-java 0 197676
queue-java 0 810725
queue-java 0 690564
queue-java 0 260455
queue-java 0 353773
queue-java 0 486666
queue-java 0 855556
queue-java 0 727564
queue-java 0 101870
queue-java 0 820430
queue-java 0 515594
queue-java 0 246811
queue-java 0 582750
queue-java 0 988400
queue-java 0 403751
queue-java 0 251658
queue-java 0 933758
queue-java 0 962279
queue-java 0 324273
queue-java 0 399669
queue-java 0 968454
queue-java 0 457934
queue-java 0 658161
queue-java 0 634816
queue-java 0 854259
queue-java 0 726271
queue-java 0 408832
queue-java 0 407286
queue-java 0 898451
queue-java 0 296572
queue-java 0 988234
queue-java 0 263298
queue-java 0 849463
queue-java 0 549974
queue-java 0 670132
queue-java 0 425773
queue-java 0 796014
queue-java 0 619937
queue-java 0 971919
queue-java 0 913493
queue-java 0 785611
queue-java 0 842415
queue-java 0 249531
queue-java 0 795696
queue-java 0 799121
queue-java 0 974662
queue-java 0 516570
queue-java 0 397721
queue-java 0 400483
queue-java 0 406608
queue-java 0 183433
queue-java 0 543404
queue-java 0 143232
queue-java 0 684382
queue-java 0 613877
queue-java 0 663530
queue-java 0 531724
queue-python 232 797058
queue-java 0 93163
queue-java 0 36637
queue-java 0 39277
queue-java 0 93595
queue-java 0 83339
queue-java 0 39688
queue-java 0 14681
queue-java 0 56776
queue-java 0 25195
queue-java 0 17790
queue-java 0 29362
queue-java 0 12592
queue-java 0 98949
queue-java 0 68537
queue-java 0 59371
queue-java 0 31647
queue-java 0 64322
queue-java 0 10912
queue-java 0 93605
queue-java 0 93792
queue-java 0 17255
queue-java 0 32706
queue-java 0 59409
queue-java 0 12455
queue-java 0 97851
queue-java 0 83486
queue-java 0 75517
queue-java 0 72051
queue-java 0 80082
queue-java 0 81395
queue-java 0 54978
queue-java 0 73548
queue-java 0 25636
queue-java 0 70272
queue-java 0 16106
queue-java 0 44734
queue-java 0 56260
queue-java 0 68943
queue-java 0 10784
queue-java 0 68009
queue-java 0 35656
queue-java 0 40919
queue-java 0 95849
queue-java 0 42543
queue-java 0 88880
queue-java 0 66218
queue-java 0 63902
queue-java 0 98937
queue-java 0 24102
queue-java 0 30344
queue-java 0 19709
queue-java 0 29358
queue-java 0 73674
queue-java 0 20986
queue-java 0 66382
queue-java 0 17785
queue-java 0 89947
queue-java 0 35587
queue-java 0 17407
queue-java 0 63170
queue-java 0 82319
queue-java 0 30700
queue-java 0 72704
queue-java 0 55397
queue-java 0 77747
queue-java 0 97814
queue-java 0 18631
queue-java 0 75748
queue-java 0 55055
queue-java 0 84335
queue-java 0 23720
queue-java 0 87802
queue-java 0 15960
queue-java 0 53186
queue-java 0 20684
queue-java 0 73269
queue-java 0 30955
queue-java 0 92943
queue-java 0 69802
queue-python 232 341395
queue-java 0 60871
queue-java 0 46830
queue-java 0 29772
queue-java 0 46972
queue-java 0 31752
queue-java 0 61006
queue-java 0 77363
queue-java 0 84349
queue-java 0 16984
queue-java 0 25507
queue-java 0 42119
queue-java 0 87509
queue-java 0 16767
queue-java 0 47674
queue-java 0 73725
queue-java 0 50481
queue-java 0 36893
queue-java 0 34151
queue-java 0 69238
queue-java 0 19307
queue-java 0 62107
queue-python 232 137755
queue-java 0 7323
queue-java 0 9035
queue-java 0 1778
queue-java 0 6777
queue-java 0 8385
queue-java 0 4767
queue-java 0 7006
queue-java 0 1792
queue-java 0 7045
queue-java 0 3493
queue-java 0 2954
queue-java 0 8323
queue-java 0 6848
queue-java 0 5957
queue-java 0 2661
queue-java 0 4392
queue-java 0 4052
queue-java 0 4498
queue-java 0 6059
queue-java 0 6477
queue-java 0 2139
queue-java 0 9421
queue-java 0 7130
queue-java 0 5025
queue-java 0 2574
queue-java 0 4272
queue-java 0 9911
queue-java 0 3659
queue-java 0 1393
queue-java 0 9478
queue-java 0 9223
queue-java 0 7282
queue-java 0 3456
queue-java 0 9853
queue-java 0 8691
queue-java 0 5365
queue-java 0 9326
queue-java 0 6890
queue-java 0 1984
queue-java 0 9501
queue-java 0 4129
queue-java 0 3918
queue-java 0 4898
queue-java 0 1013
queue-java 0 8913
queue-java 0 6002
queue-java 0 4378
queue-java 0 1193
queue-java 0 3517
queue-java 0 5046
queue-java 0 1009
queue-java 0 3013
queue-java 0 6147
queue-java 0 1871
queue-java 0 8339
queue-java 0 6695
queue-java 0 1253
queue-java 0 8996
queue-java 0 2201
queue-java 0 7358
queue-java 0 4694
queue-java 0 2581
queue-java 0 9742
queue-java 0 2400
queue-java 0 8738
queue-java 0 7870
queue-java 0 7997
queue-java 0 4407
queue-java 0 3345
queue-java 0 8142
queue-java 0 7832
queue-java 0 2600
queue-java 0 3567
queue-java 0 6001
queue-java 0 4300
queue-java 0 8917
queue-java 0 5273
queue-java 0 3470
queue-java 0 8244
queue-java 0 5962
queue-java 0 9719
queue-java 0 3562
queue-java 0 1524
queue-java 0 9417
queue-java 0 5286
queue-java 0 2343
queue-java 0 4679
queue-java 0 9728
queue-java 0 8943
queue-java 0 7886
queue-java 0 5508
queue-java 0 7918
queue-java 0 1217
queue-java 0 5333
queue-java 0 1634
queue-java 0 3488
queue-java 0 7103
queue-java 0 7069
queue-python 232 334329
queue-java 0 8910
queue-java 0 6327
queue-java 0 370
queue-java 0 562
queue-java 0 919
queue-java 0 898
queue-java 0 285
queue-java 0 530
queue-java 0 708
queue-java 0 848
queue-java 0 801
queue-java 0 565
queue-java 0 683
queue-java 0 648
queue-java 0 116
queue-java 0 848
queue-java 0 52
queue-java 0 359
queue-java 0 730
queue-java 0 867
queue-java 0 333
queue-java 0 14
queue-java 0 65
queue-java 0 975
queue-java 0 421
queue-java 0 525
queue-java 0 573
queue-java 0 767
queue-java 0 551
queue-java 0 968
queue-java 0 523
queue-java 0 268
queue-java 0 509
queue-java 0 524
queue-java 0 697
queue-java 0 181
queue-java 0 933
queue-java 0 545
queue-java 0 991
queue-java 0 127
queue-java 0 305
queue-java 0 610
queue-java 0 106
queue-java 0 394
queue-java 0 711
queue-java 0 72
queue-java 0 44
queue-java 0 672
queue-java 0 874
queue-java 0 395
queue-java 0 964
queue-java 0 279
queue-java 0 640
queue-java 0 775
queue-java 0 558
queue-java 0 108
queue-java 0 31
queue-java 0 75
queue-java 0 149
queue-java 0 324
queue-java 0 473
queue-java 0 281
queue-java 0 491
queue-java 0 950
queue-java 0 858
queue-java 0 920
queue-java 0 442
queue-java 0 811
queue-java 0 859
queue-java 0 440
queue-java 0 235
queue-java 0 87
queue-java 0 759
queue-java 0 66
queue-java 0 477
queue-java 0 168
queue-java 0 254
queue-java 0 629
queue-java 0 460
queue-java 0 45
queue-java 0 122
queue-java 0 464
queue-java 0 122
queue-java 0 79
queue-java 0 639
queue-java 0 112
queue-java 0 434
queue-java 0 174
queue-java 0 83
queue-java 0 703
queue-java 0 273
queue-java 0 682
queue-java 0 42
queue-java 0 740
queue-java 0 306
queue-java 0 662
queue-java 0 174
queue-java 0 82
queue-java 0 982
queue-java 0 908
queue-java 0 677
queue-java 0 3
queue-python 232 689189
queue-java 18705 370
queue-java 28404 562
queue-java 45886 919
queue-java 43061 898
queue-java 2966 285
queue-java 5401 530
queue-java 7644 708
queue-java 8616 848
queue-java 8306 801
queue-java 6171 565
queue-java 7103 683
queue-java 6602 648
queue-java 1212 116
queue-java 8767 848
queue-java 571 52
queue-java 3717 359
queue-java 7333 730
queue-java 8807 867
queue-java 3527 333
queue-java 170 14
queue-java 692 65
queue-java 9909 975
queue-java 4358 421
queue-java 5390 525
queue-java 5861 573
queue-java 7814 767
queue-java 5650 551
queue-java 9828 968
queue-java 5400 523
queue-java 2796 268
queue-java 5220 509
queue-java 5371 524
queue-java 7113 697
queue-java 1934 181
queue-java 9608 933
queue-java 5590 545
queue-java 10109 991
queue-java 1323 127
queue-java 3176 305
queue-java 6272 610
queue-java 1122 106
queue-java 4067 394
queue-java 7274 711
queue-java 772 72
queue-java 471 44
queue-java 6863 672
queue-java 8917 874
queue-java 4088 395
queue-java 9778 964
queue-java 2885 279
queue-java 6573 640
queue-java 7914 775
queue-java 5761 558
queue-java 1133 108
queue-java 341 31
queue-java 811 75
queue-java 1573 149
queue-java 3367 324
queue-java 4880 473
queue-java 2965 281
queue-java 5059 491
queue-java 9678 950
queue-java 8757 858
queue-java 9377 920
queue-java 4579 442
queue-java 8116 811
queue-java 8597 859
queue-java 4518 440
queue-java 2454 235
queue-java 902 87
queue-java 7594 759
queue-java 752 66
queue-java 4789 477
queue-java 1773 168
queue-java 2565 254
queue-java 6312 629
queue-java 4749 460
queue-java 481 45
queue-java 1283 122
queue-java 4639 464
queue-java 1282 122
queue-java 902 79
queue-java 6412 639
queue-java 1182 112
queue-java 4369 434
queue-java 1833 174
queue-java 882 83
queue-java 7054 703
queue-java 2836 273
queue-java 6842 682
queue-java 441 42
queue-java 7524 740
queue-java 3196 306
queue-java 6692 662
queue-java 1853 174
queue-java 922 82
queue-java 9838 982
queue-java 9077 908
queue-java 6773 677
queue-java 50 3
queue-java 120096 7323
queue-java 168036 9035
queue-java 17764 1778
queue-java 67948 6777
queue-java 84108 8385
queue-java 47529 4767
queue-java 70332 7006
queue-java 17824 1792
queue-java 70843 7045
queue-java 35016 3493
queue-java 29465 2954
queue-java 83436 8323
queue-java 68609 6848
queue-java 59552 5957
queue-java 26510 2661
queue-java 43963 4392
queue-java 40426 4052
queue-java 44844 4498
queue-java 60374 6059
queue-java 64541 6477
queue-java 21330 2139
queue-java 94227 9421
queue-java 71033 7130
queue-java 50074 5025
queue-java 25779 2574
queue-java 42570 4272
queue-java 98925 9911
queue-java 36258 3659
queue-java 13896 1393
queue-java 94858 9478
queue-java 92012 9223
queue-java 72556 7282
queue-java 34445 3456
queue-java 98435 9853
queue-java 86723 8691
queue-java 53330 5365
queue-java 92974 9326
queue-java 68729 6890
queue-java 19677 1984
queue-java 94608 9501
queue-java 41137 4129
queue-java 38833 3918
queue-java 48661 4898
queue-java 10059 1013
queue-java 88867 8913
queue-java 59772 6002
queue-java 43432 4378
queue-java 11842 1193
queue-java 34856 3517
queue-java 50104 5046
queue-java 10049 1009
queue-java 29997 3013
queue-java 61245 6147
queue-java 18555 1871
queue-java 83056 8339
queue-java 66805 6695
queue-java 12504 1253
queue-java 89699 8996
queue-java 21821 2201
queue-java 73307 7358
queue-java 46778 4694
queue-java 25588 2581
queue-java 96942 9742
queue-java 23925 2400
queue-java 87044 8738
queue-java 78357 7870
queue-java 79689 7997
queue-java 43783 4407
queue-java 33152 3345
queue-java 81113 8142
queue-java 78257 7832
queue-java 25778 2600
queue-java 35546 3567
queue-java 59672 6001
queue-java 42701 4300
queue-java 88837 8917
queue-java 52319 5273
queue-java 34385 3470
queue-java 82304 8244
queue-java 59171 5962
queue-java 97142 9719
queue-java 35297 3562
queue-java 15119 1524
queue-java 93816 9417
queue-java 52649 5286
queue-java 23364 2343
queue-java 46457 4679
queue-java 111410 9728
queue-java 89248 8943
queue-java 78718 7886
queue-java 54853 5508
queue-java 78958 7918
queue-java 12073 1217
queue-java 53190 5333
queue-java 16300 1634
queue-java 34765 3488
queue-java 70763 7103
queue-java 70422 7069
queue-java 88817 8910
queue-java 63039 6327
queue-java 946487 93163
queue-java 368412 36637
queue-java 393058 39277
queue-java 950975 93595
queue-java 849024 83339
queue-java 398408 39688
queue-java 146896 14681
queue-java 577314 56776
queue-java 253285 25195
queue-java 178566 17790
queue-java 294212 29362
queue-java 126287 12592
queue-java 1006379 98949
queue-java 698481 68537
queue-java 602852 59371
queue-java 319289 31647
queue-java 656102 64322
queue-java 109225 10912
queue-java 952298 93605
queue-java 954141 93792
queue-java 173426 17255
queue-java 330270 32706
queue-java 604314 59409
queue-java 124845 12455
queue-java 993996 97851
queue-java 848663 83486
queue-java 771359 75517
queue-java 733447 72051
queue-java 816673 80082
queue-java 829177 81395
queue-java 559370 54978
queue-java 749998 73548
queue-java 257553 25636
queue-java 715904 70272
queue-java 161754 16106
queue-java 451749 44734
queue-java 571824 56260
queue-java 700485 68943
queue-java 108012 10784
queue-java 693702 68009
queue-java 359164 35656
queue-java 414589 40919
queue-java 974249 95849
queue-java 431390 42543
queue-java 902444 88880
queue-java 672703 66218
queue-java 650191 63902
queue-java 1006570 98937
queue-java 242315 24102
queue-java 307137 30344
queue-java 197942 19709
queue-java 303750 29358
queue-java 751782 73674
queue-java 210645 20986
queue-java 676971 66382
queue-java 179046 17785
queue-java 915418 89947
queue-java 358514 35587
queue-java 174378 17407
queue-java 641204 63170
queue-java 839125 82319
queue-java 308709 30700
queue-java 739388 72704
queue-java 562075 55397
queue-java 792598 77747
queue-java 993645 97814
queue-java 187331 18631
queue-java 773072 75748
queue-java 561775 55055
queue-java 859734 84335
queue-java 240331 23720
queue-java 894590 87802
queue-java 160482 15960
queue-java 539954 53186
queue-java 208081 20684
queue-java 736693 73269
queue-java 310863 30955
queue-java 934575 92943
queue-java 702238 69802
queue-java 612771 60871
queue-java 470964 46830
queue-java 298099 29772
queue-java 472547 46972
queue-java 319359 31752
queue-java 612690 61006
queue-java 777700 77363
queue-java 847932 84349
queue-java 170581 16984
queue-java 256251 25507
queue-java 423495 42119
queue-java 877678 87509
queue-java 168497 16767
queue-java 479721 47674
queue-java 741101 73725
queue-java 506831 50481
queue-java 370596 36893
queue-java 343565 34151
queue-java 696117 69238
queue-java 193564 19307
queue-java 624051 62107
queue-java 4559270 449917
queue-java 8010358 797058
queue-java 3426131 341395
queue-java 1382866 137755
queue-java 3393100 334329
queue-java 6994390 689189
queue-java 6252297 617370
queue-java 6761282 667413
queue-java 8491591 839449
queue-java 1663583 163982
queue-java 4802996 474345
queue-java 4686147 462800
queue-java 2854208 282331
queue-java 8221684 806888
queue-java 9545529 940880
queue-java 5866934 578670
queue-java 5497400 543352
queue-java 3023115 298959
queue-java 5480137 541861
queue-java 4420548 436803
queue-java 2397681 236834
queue-java 8637164 854969
queue-java 4283781 424134
queue-java 3923525 388383
queue-java 9771393 965245
queue-java 8521466 843454
queue-java 7721294 763400
queue-java 3668927 362494
queue-python 232 617370
queue-java 9797180 970939
queue-java 6522854 646760
queue-java 5338622 529974
queue-java 4770394 475452
queue-java 1701785 169457
queue-java 9673818 963275
queue-java 1502300 149584
queue-java 2161056 215429
queue-java 9417758 938117
queue-java 5272697 525411
queue-java 5543596 552108
queue-java 9801217 969339
queue-java 4907272 485693
queue-java 6368204 631307
queue-java 1703899 168733
queue-java 1995105 197676
queue-java 8207656 810725
queue-java 6982897 690564
queue-java 2637330 260455
queue-java 3571725 353773
queue-java 4913492 486666
queue-java 8628375 855556
queue-java 7334146 727564
queue-java 1027077 101870
queue-java 8287025 820430
queue-java 5201764 515594
queue-java 2488250 246811
queue-java 5877672 582750
queue-java 9983659 988400
queue-java 4075209 403751
queue-java 2541099 251658
queue-java 9437724 933758
queue-java 9718151 962279
queue-java 3271270 324273
queue-java 4032108 399669
queue-java 9791598 968454
queue-java 4644037 457934
queue-java 6653407 658161
queue-java 6431441 634816
queue-java 8644756 854259
queue-java 7340989 726271
queue-java 4127376 408832
queue-java 4109413 407286
queue-java 9071526 898451
queue-java 2991594 296572
queue-java 9974962 988234
queue-java 2656236 263298
queue-java 8585774 849463
queue-java 5553292 549974
queue-java 6762692 670132
queue-java 4293889 425773
queue-java 8034650 796014
queue-java 6260210 619937
queue-java 9818357 971919
queue-java 9211087 913493
queue-java 7918802 785611
queue-python 232 667413
queue-java 8487089 842415
queue-java 2517946 249531
queue-java 8108578 795696
queue-java 8146790 799121
queue-java 9957257 974662
queue-java 5260062 516570
queue-java 4054920 397721
queue-java 4080990 400483
queue-java 4139168 406608
queue-java 1873857 183433
queue-java 5557009 543404
queue-java 1461703 143232
queue-java 6967225 684382
queue-java 6244980 613877
queue-java 6765316 663530
queue-java 5425342 531724
queue-python 232 839449
queue-python 232 163982
queue-python 232 474345
queue-python 232 462800
queue-python 232 282331
queue-python 232 806888
queue-python 232 940880
queue-python 232 578670
queue-python 232 543352
queue-python 232 298959
queue-python 232 541861
queue-python 232 436803
queue-python 232 236834
queue-python 232 854969
queue-python 232 424134
queue-python 232 388383
queue-python 232 965245
queue-python 232 843454
queue-python 232 449917
queue-cpp 0 449917
queue-python 232 797058
queue-python 232 341395
queue-python 232 137755
queue-python 232 334329
queue-cpp 0 797058
queue-cpp 0 341395
queue-cpp 0 137755
queue-cpp 0 334329
queue-python 232 689189
queue-python 232 617370
queue-cpp 0 689189
queue-python 232 667413
queue-cpp 0 617370
queue-python 232 839449
queue-python 232 163982
queue-python 232 474345
queue-cpp 0 667413
queue-python 232 462800
queue-python 232 282331
queue-python 232 806888
queue-cpp 0 839449
