estrutura_linguagem memoria tamanho
queue-cpp 0 543352
queue-cpp 0 298959
queue-python 64 843454
queue-cpp 0 541861
queue-cpp 0 436803
queue-cpp 0 236834
queue-python 64 763400
queue-python 64 362494
queue-python 64 970939
queue-cpp 0 854969
queue-cpp 0 424134
queue-cpp 0 388383
queue-python 64 646760
queue-python 64 529974
queue-python 64 475452
queue-python 64 169457
queue-python 64 963275
queue-python 64 149584
queue-python 64 215429
queue-cpp 0 965245
queue-python 64 938117
queue-python 64 525411
queue-python 64 552108
queue-cpp 0 843454
queue-python 64 969339
queue-python 64 485693
queue-cpp 0 763400
queue-cpp 0 362494
queue-python 64 631307
queue-python 64 168733
queue-python 64 197676
queue-python 64 810725
queue-python 64 690564
queue-python 64 260455
queue-python 64 353773
queue-python 64 486666
queue-cpp 0 970939
queue-cpp 0 646760
queue-python 64 855556
queue-cpp 0 529974
queue-cpp 0 475452
queue-cpp 0 169457
queue-python 64 727564
queue-python 64 101870
queue-python 64 820430
queue-python 64 515594
queue-python 64 246811
queue-python 64 582750
queue-cpp 0 963275
queue-cpp 0 149584
queue-cpp 0 215429
queue-python 64 988400
queue-python 64 403751
queue-python 64 251658
queue-python 64 933758
queue-cpp 0 938117
queue-python 64 962279
queue-cpp 0 525411
queue-python 64 324273
queue-cpp 0 552108
queue-python 64 399669
